osmid,y,x,street_count,ref,highway,geometry
48892001,43.6457616,-79.4186998,3,,,POINT (-79.4186998 43.6457616)
48892004,43.6458904,-79.4180527,3,,,POINT (-79.4180527 43.6458904)
48892006,43.649695,-79.4189093,3,,,POINT (-79.4189093 43.649695)
48892008,43.6513225,-79.4194747,3,,,POINT (-79.4194747 43.6513225)
48892010,43.652734,-79.4200393,1,,,POINT (-79.4200393 43.652734)
48892024,43.6541165,-79.4219164,3,,,POINT (-79.4219164 43.6541165)
48892026,43.650648,-79.4160949,3,,,POINT (-79.4160949 43.650648)
48892030,43.6508971,-79.4150937,4,,,POINT (-79.4150937 43.6508971)
48892034,43.6507994,-79.4155977,3,,,POINT (-79.4155977 43.6507994)
48892039,43.6515596,-79.4182773,4,,,POINT (-79.4182773 43.6515596)
48892041,43.6538823,-79.4198361,3,,,POINT (-79.4198361 43.6538823)
48892050,43.6541266,-79.4186402,3,,,POINT (-79.4186402 43.6541266)
48892052,43.654007,-79.4192417,3,,,POINT (-79.4192417 43.654007)
48892053,43.6505027,-79.4178818,4,,,POINT (-79.4178818 43.6505027)
48892056,43.6503876,-79.4184791,3,,,POINT (-79.4184791 43.6503876)
48892062,43.6504268,-79.4171937,3,,,POINT (-79.4171937 43.6504268)
48892064,43.6505377,-79.4166453,3,,,POINT (-79.4166453 43.6505377)
48892065,43.6536875,-79.4178805,4,,,POINT (-79.4178805 43.6536875)
48892072,43.6541663,-79.4180406,1,,,POINT (-79.4180406 43.6541663)
48892074,43.6511114,-79.4140573,3,,,POINT (-79.4140573 43.6511114)
48892079,43.6510006,-79.4145717,3,,,POINT (-79.4145717 43.6510006)
48892083,43.6547078,-79.4136747,3,,,POINT (-79.4136747 43.6547078)
48892085,43.6544881,-79.4148018,1,,,POINT (-79.4148018 43.6544881)
48892466,43.6459935,-79.4134256,3,,,POINT (-79.4134256 43.6459935)
48892470,43.6460955,-79.4140474,3,,,POINT (-79.4140474 43.6460955)
48892472,43.6463393,-79.4142619,3,,,POINT (-79.4142619 43.6463393)
48892479,43.6473946,-79.4146552,4,,,POINT (-79.4146552 43.6473946)
48892483,43.6485905,-79.4151466,3,,,POINT (-79.4151466 43.6485905)
48892508,43.6482893,-79.4135413,3,,,POINT (-79.4135413 43.6482893)
48892530,43.649233,-79.4146799,3,,,POINT (-79.4146799 43.649233)
48892536,43.6496414,-79.4156351,5,,,POINT (-79.4156351 43.6496414)
48892540,43.6488111,-79.4131696,3,,,POINT (-79.4131696 43.6488111)
48892542,43.6489822,-79.4127856,3,,,POINT (-79.4127856 43.6489822)
48892543,43.6488902,-79.4134283,3,,,POINT (-79.4134283 43.6488902)
48892561,43.6467792,-79.4130662,3,,,POINT (-79.4130662 43.6467792)
48892567,43.6461881,-79.4130418,4,,,POINT (-79.4130418 43.6461881)
48892586,43.6488143,-79.4157997,3,,,POINT (-79.4157997 43.6488143)
48892594,43.6486918,-79.4171589,1,,,POINT (-79.4171589 43.6486918)
48892597,43.6525414,-79.4129814,4,,,POINT (-79.4129814 43.6525414)
48892598,43.6526121,-79.4126547,3,,,POINT (-79.4126547 43.6526121)
48892599,43.6535856,-79.4130462,3,,,POINT (-79.4130462 43.6535856)
48892602,43.6535265,-79.4133348,3,,,POINT (-79.4133348 43.6535265)
48892605,43.6500052,-79.4064189,3,,,POINT (-79.4064189 43.6500052)
48892612,43.6507273,-79.4060458,1,,,POINT (-79.4060458 43.6507273)
48892614,43.6541354,-79.4120622,3,,,POINT (-79.4120622 43.6541354)
48892617,43.6538752,-79.4133424,4,,,POINT (-79.4133424 43.6538752)
48892619,43.6536508,-79.414497,1,,,POINT (-79.414497 43.6536508)
48892642,43.6508054,-79.4133902,3,,,POINT (-79.4133902 43.6508054)
49402310,43.6743413,-79.4148242,3,,,POINT (-79.4148242 43.6743413)
49402537,43.6783196,-79.4163989,3,,,POINT (-79.4163989 43.6783196)
49402650,43.6785374,-79.4152487,3,,,POINT (-79.4152487 43.6785374)
49402708,43.6798111,-79.416986,3,,traffic_signals,POINT (-79.416986 43.6798111)
49405595,43.688073,-79.4203023,3,,,POINT (-79.4203023 43.688073)
49573366,43.6972812,-79.4427602,3,,traffic_signals,POINT (-79.4427602 43.6972812)
49573646,43.6926125,-79.4408253,4,,traffic_signals,POINT (-79.4408253 43.6926125)
49573650,43.6796564,-79.4357408,4,,traffic_signals,POINT (-79.4357408 43.6796564)
49573787,43.6744112,-79.4337564,3,,traffic_signals,POINT (-79.4337564 43.6744112)
49625951,43.6650176,-79.3874231,3,,,POINT (-79.3874231 43.6650176)
49626030,43.6653756,-79.3857222,3,,,POINT (-79.3857222 43.6653756)
49626773,43.6580936,-79.3846914,4,,,POINT (-79.3846914 43.6580936)
49628587,43.6766912,-79.3973841,3,,,POINT (-79.3973841 43.6766912)
49628701,43.6773686,-79.3941026,3,,stop,POINT (-79.3941026 43.6773686)
49628721,43.6775853,-79.3977327,3,,,POINT (-79.3977327 43.6775853)
49628902,43.6795208,-79.3985529,3,,traffic_signals,POINT (-79.3985529 43.6795208)
49628948,43.6797208,-79.3967009,3,,,POINT (-79.3967009 43.6797208)
49628960,43.6804209,-79.3989134,3,,,POINT (-79.3989134 43.6804209)
49629041,43.680814,-79.3971608,4,,,POINT (-79.3971608 43.680814)
49629047,43.6834489,-79.4001454,4,,,POINT (-79.4001454 43.6834489)
49629118,43.6838475,-79.3984847,3,,,POINT (-79.3984847 43.6838475)
49629130,43.6843309,-79.4005051,4,,traffic_signals,POINT (-79.4005051 43.6843309)
49629479,43.686069,-79.4004344,3,,,POINT (-79.4004344 43.686069)
49629489,43.68506,-79.4007925,3,,,POINT (-79.4007925 43.68506)
50885141,43.6620489,-79.3975925,4,,crossing,POINT (-79.3975925 43.6620489)
50885147,43.662283,-79.396489,3,,,POINT (-79.396489 43.662283)
50885160,43.6622358,-79.3962626,3,,,POINT (-79.3962626 43.6622358)
50885177,43.661867,-79.3924469,3,,,POINT (-79.3924469 43.661867)
50885180,43.6659899,-79.3930236,4,,traffic_signals,POINT (-79.3930236 43.6659899)
50897726,43.6658217,-79.384926,3,,,POINT (-79.384926 43.6658217)
50897854,43.6652683,-79.3947345,3,,,POINT (-79.3947345 43.6652683)
50897859,43.6656193,-79.3950343,4,,,POINT (-79.3950343 43.6656193)
50897869,43.6668512,-79.3953844,4,,,POINT (-79.3953844 43.6668512)
50897874,43.6671728,-79.3955314,3,,,POINT (-79.3955314 43.6671728)
50897901,43.6618572,-79.3913673,4,,,POINT (-79.3913673 43.6618572)
50897919,43.6615384,-79.3921137,3,,,POINT (-79.3921137 43.6615384)
50897923,43.6613928,-79.3922058,3,,,POINT (-79.3922058 43.6613928)
50899620,43.6606379,-79.391081,3,,,POINT (-79.391081 43.6606379)
50899680,43.660807,-79.3909238,3,,,POINT (-79.3909238 43.660807)
50899689,43.6616339,-79.3898947,4,,traffic_signals,POINT (-79.3898947 43.6616339)
50899717,43.6612901,-79.3911307,4,,,POINT (-79.3911307 43.6612901)
50899731,43.6609287,-79.3917718,4,,crossing,POINT (-79.3917718 43.6609287)
51084137,43.6522679,-79.3799717,4,,traffic_signals,POINT (-79.3799717 43.6522679)
51635597,43.6694284,-79.4394334,3,,,POINT (-79.4394334 43.6694284)
51635788,43.6714428,-79.4295896,3,,,POINT (-79.4295896 43.6714428)
51637122,43.6707163,-79.4331575,4,,,POINT (-79.4331575 43.6707163)
51637127,43.6742853,-79.4346167,3,,traffic_signals,POINT (-79.4346167 43.6742853)
51637131,43.6696944,-79.4327322,4,,traffic_signals,POINT (-79.4327322 43.6696944)
51637133,43.6671854,-79.4316706,4,,traffic_signals,POINT (-79.4316706 43.6671854)
52442588,43.6760964,-79.4062924,3,,,POINT (-79.4062924 43.6760964)
52444281,43.6771177,-79.409244,3,,,POINT (-79.409244 43.6771177)
52444550,43.6756089,-79.4086024,3,,,POINT (-79.4086024 43.6756089)
52445334,43.6795509,-79.4089962,3,,,POINT (-79.4089962 43.6795509)
52445517,43.6792165,-79.41056,3,,,POINT (-79.41056 43.6792165)
52445857,43.6816809,-79.4115563,3,,,POINT (-79.4115563 43.6816809)
52447782,43.6881193,-79.4105842,3,,,POINT (-79.4105842 43.6881193)
52447784,43.6877585,-79.4124321,4,,,POINT (-79.4124321 43.6877585)
52922240,43.654548,-79.3848162,3,,,POINT (-79.3848162 43.654548)
52926109,43.6506017,-79.3898764,4,,,POINT (-79.3898764 43.6506017)
52926507,43.6507902,-79.388765,4,,,POINT (-79.388765 43.6507902)
53542240,43.6510283,-79.387657,3,,,POINT (-79.387657 43.6510283)
53542249,43.6511505,-79.3877076,3,,,POINT (-79.3877076 43.6511505)
53542435,43.6519004,-79.3845405,1,,,POINT (-79.3845405 43.6519004)
53542723,43.6462283,-79.3848757,3,,,POINT (-79.3848757 43.6462283)
53542727,43.6475295,-79.3854334,3,,,POINT (-79.3854334 43.6475295)
53542748,43.6462449,-79.3952182,3,,,POINT (-79.3952182 43.6462449)
53542749,43.6465157,-79.3938924,3,,,POINT (-79.3938924 43.6465157)
53542760,43.6439551,-79.3929519,3,,,POINT (-79.3929519 43.6439551)
53544119,43.6484703,-79.3905077,3,,,POINT (-79.3905077 43.6484703)
54965477,43.6543597,-79.4068515,4,,crossing,POINT (-79.4068515 43.6543597)
54965542,43.652333,-79.4040571,3,,,POINT (-79.4040571 43.652333)
54965550,43.6512667,-79.405599,4,,crossing,POINT (-79.405599 43.6512667)
54965582,43.6487205,-79.4072318,3,,,POINT (-79.4072318 43.6487205)
54965599,43.6462207,-79.4109286,4,,,POINT (-79.4109286 43.6462207)
54965601,43.6460811,-79.4116324,4,,crossing,POINT (-79.4116324 43.6460811)
54965602,43.6461148,-79.411445,3,,,POINT (-79.411445 43.6461148)
54965606,43.6466574,-79.4116468,1,,,POINT (-79.4116468 43.6466574)
54965613,43.6467018,-79.4144354,4,,,POINT (-79.4144354 43.6467018)
54965615,43.6466355,-79.4142484,4,,,POINT (-79.4142484 43.6466355)
54965621,43.6460248,-79.4133082,3,,,POINT (-79.4133082 43.6460248)
54965641,43.6458466,-79.4118999,3,,,POINT (-79.4118999 43.6458466)
54965665,43.6475533,-79.4147162,3,,,POINT (-79.4147162 43.6475533)
54965741,43.6488955,-79.4150762,4,,,POINT (-79.4150762 43.6488955)
54965742,43.6490965,-79.4166572,4,,crossing,POINT (-79.4166572 43.6490965)
54965745,43.646948,-79.4170682,4,,traffic_signals,POINT (-79.4170682 43.646948)
54965746,43.6473144,-79.4171967,3,,,POINT (-79.4171967 43.6473144)
54965747,43.6474466,-79.4172477,3,,,POINT (-79.4172477 43.6474466)
54965748,43.648842,-79.4177885,3,,,POINT (-79.4177885 43.648842)
54965762,43.6459457,-79.4143541,3,,,POINT (-79.4143541 43.6459457)
54965901,43.6560348,-79.4075312,3,,,POINT (-79.4075312 43.6560348)
54965905,43.6562791,-79.4063102,3,,,POINT (-79.4063102 43.6562791)
54965909,43.6476731,-79.4041541,3,,,POINT (-79.4041541 43.6476731)
54965911,43.6474262,-79.4053823,3,,,POINT (-79.4053823 43.6474262)
55493271,43.6899964,-79.3948671,3,,traffic_signals,POINT (-79.3948671 43.6899964)
55540751,43.6983075,-79.3966004,4,,traffic_signals,POINT (-79.3966004 43.6983075)
55808169,43.6633211,-79.3926798,3,,,POINT (-79.3926798 43.6633211)
55808177,43.6642569,-79.3925058,3,,,POINT (-79.3925058 43.6642569)
55808194,43.6645623,-79.392592,3,,,POINT (-79.392592 43.6645623)
55808205,43.664624,-79.392505,3,,,POINT (-79.392505 43.664624)
55808224,43.664343,-79.3923033,3,,,POINT (-79.3923033 43.664343)
55808227,43.6643128,-79.3923159,3,,,POINT (-79.3923159 43.6643128)
55808233,43.6639027,-79.393373,4,,crossing,POINT (-79.393373 43.6639027)
55808257,43.6635258,-79.3913707,3,,,POINT (-79.3913707 43.6635258)
55808279,43.6640046,-79.3909153,3,,,POINT (-79.3909153 43.6640046)
55808290,43.6639415,-79.3922841,3,,,POINT (-79.3922841 43.6639415)
55808328,43.6650133,-79.3937553,3,,,POINT (-79.3937553 43.6650133)
55808350,43.6663543,-79.3917419,4,,,POINT (-79.3917419 43.6663543)
55808352,43.6666889,-79.3918634,4,,,POINT (-79.3918634 43.6666889)
55808357,43.6666179,-79.3921671,3,,,POINT (-79.3921671 43.6666179)
55808367,43.6670301,-79.3925243,3,,,POINT (-79.3925243 43.6670301)
55808414,43.6649592,-79.3937518,4,,,POINT (-79.3937518 43.6649592)
55808416,43.66376,-79.3910271,4,,,POINT (-79.3910271 43.66376)
55808423,43.6657732,-79.3929182,3,,,POINT (-79.3929182 43.6657732)
55808437,43.6653691,-79.3927812,4,,,POINT (-79.3927812 43.6653691)
55808451,43.6624139,-79.3965393,5,,,POINT (-79.3965393 43.6624139)
55808512,43.6627058,-79.3966881,4,,,POINT (-79.3966881 43.6627058)
55808518,43.6627125,-79.3961976,3,,,POINT (-79.3961976 43.6627125)
55808527,43.6626288,-79.3969903,6,,,POINT (-79.3969903 43.6626288)
55808564,43.6629094,-79.3967967,5,,,POINT (-79.3967967 43.6629094)
55808571,43.6635275,-79.3943835,4,,,POINT (-79.3943835 43.6635275)
55808582,43.6629472,-79.3944259,4,,,POINT (-79.3944259 43.6629472)
55808839,43.6617357,-79.400979,1,,,POINT (-79.400979 43.6617357)
56836614,43.6622441,-79.4296478,4,,traffic_signals,POINT (-79.4296478 43.6622441)
56836617,43.66158,-79.4296076,3,,,POINT (-79.4296076 43.66158)
56836625,43.6632488,-79.4354253,4,,stop,POINT (-79.4354253 43.6632488)
56836631,43.6635197,-79.4341783,4,,stop,POINT (-79.4341783 43.6635197)
56836636,43.6637826,-79.4329401,4,,,POINT (-79.4329401 43.6637826)
56836643,43.6640527,-79.4316839,4,,stop,POINT (-79.4316839 43.6640527)
56836652,43.6641777,-79.4311437,3,,,POINT (-79.4311437 43.6641777)
56836657,43.6644454,-79.42993,3,,,POINT (-79.42993 43.6644454)
56836664,43.6651378,-79.4445786,4,,stop,POINT (-79.4445786 43.6651378)
56836666,43.6653783,-79.4434304,4,,stop,POINT (-79.4434304 43.6653783)
56922071,43.6623473,-79.4443995,4,,traffic_signals,POINT (-79.4443995 43.6623473)
56922078,43.6780742,-79.4031551,3,,stop,POINT (-79.4031551 43.6780742)
56922458,43.67696,-79.389527,3,,traffic_signals,POINT (-79.389527 43.67696)
56922463,43.6770634,-79.3890034,3,,,POINT (-79.3890034 43.6770634)
56922504,43.6768963,-79.3889463,3,,,POINT (-79.3889463 43.6768963)
56922549,43.6754832,-79.3869447,3,,,POINT (-79.3869447 43.6754832)
58365521,43.6733314,-79.4133797,4,,,POINT (-79.4133797 43.6733314)
58365529,43.6736881,-79.411829,4,,traffic_signals,POINT (-79.411829 43.6736881)
58365535,43.6739637,-79.4104978,3,,,POINT (-79.4104978 43.6739637)
58365543,43.6742555,-79.4093444,3,,,POINT (-79.4093444 43.6742555)
58365576,43.66744,-79.405823,3,,,POINT (-79.405823 43.66744)
58365597,43.6684298,-79.4064023,4,,stop,POINT (-79.4064023 43.6684298)
58365618,43.6690013,-79.4063293,3,,stop,POINT (-79.4063293 43.6690013)
58365656,43.6699703,-79.4068832,3,,,POINT (-79.4068832 43.6699703)
58365665,43.6687685,-79.4059159,3,,stop,POINT (-79.4059159 43.6687685)
58365695,43.6680271,-79.4082561,3,,stop,POINT (-79.4082561 43.6680271)
58365701,43.6681972,-79.4074797,3,,,POINT (-79.4074797 43.6681972)
58365710,43.6660895,-79.4066417,3,,,POINT (-79.4066417 43.6660895)
58365719,43.6711854,-79.4081439,3,,stop,POINT (-79.4081439 43.6711854)
58365726,43.6701193,-79.4131626,3,,traffic_signals,POINT (-79.4131626 43.6701193)
58365732,43.66892,-79.408609,3,,stop,POINT (-79.408609 43.66892)
58365740,43.6709151,-79.4093816,3,,,POINT (-79.4093816 43.6709151)
58365744,43.6703042,-79.4052902,3,,,POINT (-79.4052902 43.6703042)
58365752,43.6700796,-79.4064599,3,,,POINT (-79.4064599 43.6700796)
58365755,43.6717018,-79.4083406,3,,stop,POINT (-79.4083406 43.6717018)
58365763,43.6719381,-79.4084386,3,,,POINT (-79.4084386 43.6719381)
58365771,43.6719366,-79.4071954,4,,stop,POINT (-79.4071954 43.6719366)
58365777,43.6746209,-79.4082452,3,,,POINT (-79.4082452 43.6746209)
58365781,43.6703057,-79.4121719,3,,,POINT (-79.4121719 43.6703057)
58365784,43.670361,-79.4119053,3,,,POINT (-79.4119053 43.670361)
58365790,43.6706547,-79.4106147,4,,stop,POINT (-79.4106147 43.6706547)
58365798,43.6709624,-79.4092007,3,,,POINT (-79.4092007 43.6709624)
58365806,43.668418,-79.4111673,3,,,POINT (-79.4111673 43.668418)
58365826,43.6687,-79.4098277,4,,,POINT (-79.4098277 43.6687)
58365833,43.671731,-79.4094858,3,,stop,POINT (-79.4094858 43.671731)
58405086,43.6700228,-79.4209269,4,,traffic_signals,POINT (-79.4209269 43.6700228)
58405094,43.6681129,-79.420197,3,,,POINT (-79.420197 43.6681129)
58405101,43.6683583,-79.420269,3,,,POINT (-79.420269 43.6683583)
58405106,43.6692735,-79.4206213,3,,,POINT (-79.4206213 43.6692735)
58405111,43.6707811,-79.4212247,3,,,POINT (-79.4212247 43.6707811)
58405115,43.667397,-79.4199262,3,,,POINT (-79.4199262 43.667397)
58405122,43.6673397,-79.4159757,4,,stop,POINT (-79.4159757 43.6673397)
58405129,43.6670951,-79.4171452,4,,stop,POINT (-79.4171452 43.6670951)
58405134,43.6696146,-79.4129647,3,,,POINT (-79.4129647 43.6696146)
58405141,43.6725993,-79.4167116,4,,,POINT (-79.4167116 43.6725993)
58405148,43.6721148,-79.419122,3,,,POINT (-79.419122 43.6721148)
58405154,43.6719805,-79.4197444,3,,,POINT (-79.4197444 43.6719805)
58405158,43.6718621,-79.4203315,3,,,POINT (-79.4203315 43.6718621)
58405163,43.6721334,-79.4139584,3,,,POINT (-79.4139584 43.6721334)
58405170,43.6666325,-79.411795,3,,,POINT (-79.411795 43.6666325)
58405193,43.6658432,-79.4153737,4,,stop,POINT (-79.4153737 43.6658432)
58405197,43.6688312,-79.4165721,3,,stop,POINT (-79.4165721 43.6688312)
58405203,43.6702553,-79.4197199,4,,stop,POINT (-79.4197199 43.6702553)
58405207,43.6709856,-79.4160914,3,,,POINT (-79.4160914 43.6709856)
58405211,43.6704744,-79.4184704,4,,stop,POINT (-79.4184704 43.6704744)
58405226,43.6701253,-79.4203109,3,,,POINT (-79.4203109 43.6701253)
58405230,43.6703719,-79.4191227,3,,,POINT (-79.4191227 43.6703719)
58405238,43.6690928,-79.4153647,4,,stop,POINT (-79.4153647 43.6690928)
58405240,43.6693503,-79.4141639,3,,,POINT (-79.4141639 43.6693503)
58405242,43.6694979,-79.4135245,4,,,POINT (-79.4135245 43.6694979)
58405245,43.6692182,-79.4147594,3,,,POINT (-79.4147594 43.6692182)
58405247,43.6698019,-79.4156306,4,,stop,POINT (-79.4156306 43.6698019)
58405250,43.6700643,-79.4144126,3,,stop,POINT (-79.4144126 43.6700643)
58405253,43.6675917,-79.4147723,4,,stop,POINT (-79.4147723 43.6675917)
58405256,43.6699058,-79.4182262,3,,,POINT (-79.4182262 43.6699058)
58405262,43.6704127,-79.4158609,3,,stop,POINT (-79.4158609 43.6704127)
58405267,43.6710721,-79.4187025,3,,,POINT (-79.4187025 43.6710721)
58405271,43.6716171,-79.4163368,4,,stop,POINT (-79.4163368 43.6716171)
58405276,43.6718768,-79.4151174,3,,stop,POINT (-79.4151174 43.6718768)
58405281,43.663755,-79.4171824,4,,crossing,POINT (-79.4171824 43.663755)
58405285,43.663915,-79.4171766,4,,crossing,POINT (-79.4171766 43.663915)
58405296,43.6640821,-79.4160389,4,,traffic_signals,POINT (-79.4160389 43.6640821)
58405303,43.6655845,-79.4165532,3,,,POINT (-79.4165532 43.6655845)
58405311,43.6661042,-79.4141933,4,,stop,POINT (-79.4141933 43.6661042)
58405316,43.6663703,-79.4129709,4,,stop,POINT (-79.4129709 43.6663703)
58405323,43.6678692,-79.4135708,4,,stop,POINT (-79.4135708 43.6678692)
58405343,43.667033,-79.4150362,3,,,POINT (-79.4150362 43.667033)
58405371,43.6665322,-79.4143667,3,,,POINT (-79.4143667 43.6665322)
58405384,43.6666232,-79.4140348,3,,,POINT (-79.4140348 43.6666232)
58405409,43.6671986,-79.4142237,3,,,POINT (-79.4142237 43.6671986)
58405433,43.6671721,-79.4145987,3,,,POINT (-79.4145987 43.6671721)
58405441,43.6677394,-79.41417,4,,,POINT (-79.41417 43.6677394)
58405448,43.6701945,-79.4137854,4,,,POINT (-79.4137854 43.6701945)
58405457,43.6679961,-79.4129845,4,,,POINT (-79.4129845 43.6679961)
58405466,43.6664943,-79.4123883,4,,,POINT (-79.4123883 43.6664943)
58405475,43.6662394,-79.413591,4,,,POINT (-79.413591 43.6662394)
58405481,43.6659716,-79.4147768,4,,,POINT (-79.4147768 43.6659716)
58405496,43.6672194,-79.4165712,4,,,POINT (-79.4165712 43.6672194)
58405501,43.665715,-79.4159623,4,,,POINT (-79.4159623 43.665715)
58405505,43.664683,-79.4155767,3,,,POINT (-79.4155767 43.664683)
58405506,43.6645076,-79.4161462,4,,,POINT (-79.4161462 43.6645076)
58405514,43.6642515,-79.4173096,4,,,POINT (-79.4173096 43.6642515)
58405521,43.6648152,-79.4149831,4,,,POINT (-79.4149831 43.6648152)
58405528,43.6650719,-79.4137926,4,,,POINT (-79.4137926 43.6650719)
58405535,43.6653177,-79.4125794,4,,,POINT (-79.4125794 43.6653177)
58405540,43.6654445,-79.4120213,1,,,POINT (-79.4120213 43.6654445)
58405546,43.6652138,-79.4131606,3,,,POINT (-79.4131606 43.6652138)
58405550,43.6649444,-79.4143759,3,,,POINT (-79.4143759 43.6649444)
58405559,43.663972,-79.4185725,3,,,POINT (-79.4185725 43.663972)
58405567,43.6641063,-79.4179632,3,,,POINT (-79.4179632 43.6641063)
58405574,43.6643824,-79.4167254,3,,,POINT (-79.4167254 43.6643824)
58405579,43.6663155,-79.4188387,3,,,POINT (-79.4188387 43.6663155)
58405589,43.6687033,-79.417157,3,,,POINT (-79.417157 43.6687033)
58405592,43.6684406,-79.4183587,4,,,POINT (-79.4183587 43.6684406)
58405593,43.6704178,-79.4210831,3,,,POINT (-79.4210831 43.6704178)
58405600,43.6706609,-79.4198709,4,,,POINT (-79.4198709 43.6706609)
58405605,43.6705427,-79.4204723,3,,,POINT (-79.4204723 43.6705427)
58405606,43.6707901,-79.4192571,3,,,POINT (-79.4192571 43.6707901)
58405607,43.6717406,-79.420938,3,,,POINT (-79.420938 43.6717406)
58405611,43.6714886,-79.4169097,4,,,POINT (-79.4169097 43.6714886)
58405620,43.6708645,-79.4166587,3,,,POINT (-79.4166587 43.6708645)
58405624,43.6711384,-79.4167743,3,,,POINT (-79.4167743 43.6711384)
58405629,43.6707577,-79.4185785,3,,,POINT (-79.4185785 43.6707577)
58405635,43.6724757,-79.4173022,4,,,POINT (-79.4173022 43.6724757)
58405638,43.6719818,-79.4171119,3,,,POINT (-79.4171119 43.6719818)
58405648,43.6716904,-79.4183368,3,,,POINT (-79.4183368 43.6716904)
58405656,43.6722219,-79.4185499,4,,traffic_signals,POINT (-79.4185499 43.6722219)
58405664,43.6730053,-79.41491,4,,,POINT (-79.41491 43.6730053)
58405670,43.6722318,-79.415969,3,,,POINT (-79.415969 43.6722318)
58405682,43.6719964,-79.4145305,3,,,POINT (-79.4145305 43.6719964)
58405688,43.6710114,-79.4141349,1,,,POINT (-79.4141349 43.6710114)
58405694,43.6661381,-79.4122448,1,,,POINT (-79.4122448 43.6661381)
58405697,43.6663076,-79.4148984,1,,,POINT (-79.4148984 43.6663076)
58405718,43.6727257,-79.4161427,4,,,POINT (-79.4161427 43.6727257)
